Número provisional DEA;Tipo de establecimiento;Titularidad del local;Uso del local;Titularidad;Propuesta de denominación;Tipo de vía;Nombre de la vía;Número de la vía;Complemento de dirección;Código postal;Distrito;Coordenadas-Latitud (norte);Coordenadas-Longitud (oeste, por lo tanto, negativa)
6004;Otro establecimiento administración pública;Pública;Público;Sepi sociedad total de participaciones ;Sepi sociedad total de participaciones;Calle;Velázquez;134;;28006;4. Salamanca;40,4388222;-3,6826522
6002;Centro de trabajo (no administración pública);Privada;Privado;Navantia;Navantia;Calle;Velázquez;132;;28006;4. Salamanca;40,4384501;-3,6824178
;Otro establecimiento administración pública;Pública;Público;Ayuntamiento de Madrid ;Centro de mayores San Francisco;Calle;San Buenaventura ;3;;28005;1. Centro;40,4110428;-3,7145789
9758;Centro educativo;Pública;Público;Colegio público P.O EIJO GARAY;Colegio público P.O EIJO GARAY;Calle;López de hoyos;40;;28006;5. Chamartín;40,439737;-3,6814268
2169;Centro educativo;Privada;Privado;Obispado de Madrid;Seminario Conciliar de Madrid;Calle;San Buenaventura ;9;;28005;1. Centro;40,4116409;-3,7150322
226;Centro educativo;Pública;Público;Comunidad de Madrid ;IES LA SALLE;Calle;Blas Cabrera;50;;28044;10. Latina;40,3784914;-3,7738044
6022;Centro de trabajo (no administración pública);Privada;Privado;CIS UNIVERSIDAD;CIS UNIVERSIDAD;Calle;Velázquez;140;;28006;4. Salamanca;40,4409271;-3,6825657
6015;Otro establecimiento administración pública;Pública;Público;Ministerio de agricultura, pesca y alimentación;Ministerio de agricultura, pesca y alimentación;Calle;Velazquez;144;;28006;4. Salamanca;40,4414193;-3,6825573
2170;Otro;Privada;Privado;Obispado de Madrid;Convento de la basílica de San Francisco el Grande;Calle;San Buenaventura;1;2ª Planta;28005;1. Centro;40,4107954;-3,714308
6016;Otro establecimiento administración pública;Pública;Público;Ministerio de agricultura, pesca y alimentación;Ministerio de agricultura, pesca y alimentación;Calle;Velazquez;147;;28006;5. Chamartín;40,4436028;-3,6828239
539;Centro educativo;Privada;Privado;Arzobispado de Madrid universidad San Damaso;Universidad San Damaso;Calle;Jerte;10;;28005;1. Centro;40,4109522;-3,7154529
548;Centro de trabajo (no administración pública);Privada;Privado;Tressis;Tressis;Calle;Jorge Manrique;12;;28006;5. Chamartín;40,4433055;-3,6889027
2171;Otro;Privada;Público;Arzobispado de Madrid ;Basílica de San Francisco el Grande;Plaza;San Francisco;1;;28005;1. Centro;40,4105047;-3,7140223
8099;Centro educativo;Privada;Público;Arzobispado de Madrid ;Colegio Arzobispal ;Plaza;San Francisco ;5;;28005;1. Centro;40,4110645;-3,714034
547;Centro educativo;Pública;Público;CEIP RAMIRO DE MAEZTU;CEIP RAMIRO DE MAEZTU;Calle;Serrano;127;;28006;5. Chamartín;40,4432215;-3,6865551
10731;Transportes-Metro;Pública;Público;Metro Madrid ;Cocheras Cuatro Vientos;Camino;Canaleja;0;No tiene numero es S/N;28044;10. Latina;40,3658182;-3,7860869
9754;Centro educativo;Pública;Público;CEIP RAMIRO DE MAEZTU;CEIP RAMIRO DE MAEZTU;Calle;Serrano;127;;28006;5. Chamartín;40,4423754;-3,6876525
9755;Centro educativo;Pública;Público;Bachillerato Ramiro Maeztu;Bachillerato Ramiro Maeztu;Calle;Serrano;127;;28006;5. Chamartín;40,4429194;-3,6878409
8437;Centro educativo;Pública;Público;Comunidad de Madrid ;IES GARCIA MORATO;Calle;Soledad Cazorla ;34;;28044;10. Latina;40,3743187;-3,7673533
9162;Centro educativo;Pública;Público;Comunidad de Madrid ;Colegio Ntra Sra de la Paloma;Calle;Tabernillas ;2;;28005;1. Centro;40,4112659;-3,7112707
2731;Centro deportivo;Pública;Público;Pabellón deportivo RAMIRO MAEZTU;Pabellón deportivo RAMIRO MAEZTU;Calle;Serrano;127;;28006;5. Chamartín;40,4423155;-3,6865618
9885;Centro educativo;Pública;Público;Comunidad de Madrid ;CEIP FRANCISCO ARRANZ;Calle;Sondica;2;;28044;10. Latina;40,3749421;-3,7628449
2758;Otro establecimiento administración pública;Pública;Público;Instituto de física y química Blas cabrera;Instituto de física y química Blas cabrera;Calle;Serrano;119;;28006;5. Chamartín;40,4417151;-3,6876981
5364;Centro deportivo;Pública;Público;Ayuntamiento de Madrid ;Centro deportivo municipal La Cebada ;Plazuela;Lina Morgan;S/N;;28005;1. Centro;40,410869;-3,708794
3535;Otro establecimiento administración pública;Pública;Público;Comunidad de Madrid ;Centro Ocupacional AMAS;Calle;Rafael Finat;48;;28044;10. Latina;40,378262;-3,7714263
2738;Otro establecimiento administración pública;Pública;Público;Agencia estatal de investigaciones científicas;Agencia estatal de investigaciones científicas;Calle;Serrano;117;;28006;5. Chamartín;40,4411708;-3,687559
4597;Transportes-Metro;Pública;Público;Comunidad de Madrid ;Metro La Latina;Calle;Toledo ;56;;28005;1. Centro;40,4110648;-3,7086166
228;Centro educativo;Pública;Público;Comunidad de Madrid ;IES LEONARDO DA VINCI;Calle;Blas Cabrera;90;;28044;10. Latina;40,3780715;-3,7645176
6090;Otro establecimiento administración pública;Pública;Público;Residencia de estudiantes;Residencia de estudiantes;Calle;Pinar;21;;28006;5. Chamartín;40,4406451;-3,688021
229;Centro educativo;Pública;Público;Comunidad de Madrid ;IES LEONARDO DA VINCI;Calle;Blas Cabrera;90;;28044;10. Latina;40,3780715;-3,7645176
4599;Centro educativo;Pública;Público;Comunidad de Madrid ;Instituto San Isidro;Calle;Toledo;39;;28005;1. Centro;40,4125508;-3,7074616
227;Centro educativo;Privada;Privado;Privado;Fundación Aprender;Calle;Blas Cabrera ;88;;28044;10. Latina;40,3782298;-3,7649826
2668;Centro de trabajo (no administración pública);Privada;Privado;Sanofi;Sanofi - recepcion;Calle;Pedro de valdivia;10;;28006;5. Chamartín;40,439344;-3,689291
2667;Centro de trabajo (no administración pública);Pública;Público;Sony;Sony;Calle;Pedro Valdivia;10;;28006;5. Chamartín;40,439344;-3,689291
8095;Otro establecimiento administración pública;Pública;Público;Comunidad de Madrid ;OFICINA JUDICIAL DE DISTRITO LATINA;Calle;Vidauba ;24;;28044;10. Latina;40,3796502;-3,7621954
9337;Centro educativo;Pública;Público;CAM;Centro Educación Personas Adultas Tetuán;Calle;Pinos Alta;63;;28029;6. Tetuán;40,468047;-3,6981282
7405;Otro establecimiento administración pública;Pública;Público;Laboratorio de máquinas eléctricas ;Laboratorio de máquinas eléctricas;Calle;José Gutiérrez abascal;2;;28006;5. Chamartín;40,440328;-3,6898847
9574;Centro educativo;Pública;Público;CAM;Colegio Público Felipe II;Avenida;Asturias;70;;28029;6. Tetuán;40,4728811;-3,6995431
9578;Centro educativo;Pública;Público;CAM;IES Tetúan de las Victorias;Calle;Vía Límite;14;;28029;6. Tetuán;40,4728847;-3,6974127
4641;Otro;Privada;Privado;Ballesol;Residencia ballesol;Calle;Casuarina;4;;28044;10. Latina;40,3811557;-3,7645142
9727;Centro educativo;Pública;Público;CAM;Colegio Público Pio XII;Calle;Delfín;2;;28029;6. Tetuán;40,4669732;-3,6933653
5655;Otro establecimiento administración pública;Pública;Público;Consejeria de educación;Consejeria de educación;Calle;Vitruvio;2;;28006;5. Chamartín;40,4419018;-3,6898087
5912;Otro establecimiento administración pública;Pública;Público;Federación española de municipios ;Federación española de municipios;Calle;Nuncio ;8;;28005;1. Centro;40,4134011;-3,7093019
2362;Centro deportivo;Pública;Público;CENTRO DEPORTIVO;"POLIDEPORTIVO MUNICIPAL ""PLAYA VICTORI""";Calle;HIERBABUENA;2;;28039;9. Moncloa;40,459373;-3,702195
5656;Centro de trabajo (no administración pública);Privada;Privado;Fundación ramon areces;Fundación ramon areces;Calle;Vitruvio;5;;28006;5. Chamartín;40,4426977;-3,6893785
5913;Otro;Privada;Privado;Arzobispado de España ;Arzobispado castrense de España ;Calle;Nuncio;13;;28005;1. Centro;40,4133457;-3,7093197
3506;Centro educativo;Privada;Privado;CENTRO EDUCATIVO;COLEGIO MARIA AUXILIADORA;Calle;VILLAAMIL;18;;28039;9. Moncloa;40,458302;-3,706514
900;Centro comercial;Pública;Público;Privada;CC PLAZA DE ALUCHE;Avenida;De los poblados ;58;;28044;10. Latina;40,3859609;-3,7625589
8289;Otro establecimiento administración pública;Pública;Privado;UTE DEVAS;UTE DEVAS;Calle;DOLORES;14;;28039;9. Moncloa;40,458793;-3,702633
5966;Otro establecimiento administración pública;Pública;Público;Ayuntamiento de Madrid ;Biblioteca Iván de Vargas ;Calle;San Justo;5;;28005;1. Centro;40,4141176;-3,7097294
4664;Otro;Privada;Privado;Comunidad de propietarios ;Edificio FANJUL;Avenida;Aguilas;2;;28044;10. Latina;40,3844495;-3,7649688
7732;Otro establecimiento administración pública;Pública;Público;Ayuntamiento de Madrid ;Agencia Tributaria ;Calle;Sacramento ;1;;28005;1. Centro;40,4143836;-3,7106645
4663;Otro establecimiento administración pública;Pública;Público;Ayuntamiento de Madrid ;Junta municipal de Latina;Avenida;Las aguilas;2;;28044;10. Latina;40,384933;-3,7641991
7731;Otro establecimiento administración pública;Pública;Público;Ayuntamiento de Madrid ;Agencia tributaria ;Calle;Sacramento;3;;28005;1. Centro;40,4144863;-3,7109307
7733;Otro establecimiento administración pública;Pública;Público;Ayuntamiento de Madrid ;Agencia tributaria ;Calle;Sacramento ;5;;28005;1. Centro;40,4146249;-3,711275
4666;Transportes-Renfe;Pública;Público;Empresa RENFE;Estación cercanías Renfe maestra justa freire ;Avenida;Aguilas;27;Una entrada en cada lado de la calle ;28044;10. Latina;40,3836619;-3,7686126
8190;Otro establecimiento administración pública;Pública;Público;Ayuntamiento de Madrid ;Ayuntamiento de Madrid Casa Cisneros ;Plaza;De la Villa;4;;28005;1. Centro;40,4150501;-3,7104382
8190;Otro establecimiento administración pública;Pública;Público;Ayuntamiento de Madrid ;Ayuntamiento de Madrid Casa Cisneros ;Plaza;De la Villa;4;;28005;1. Centro;40,4150501;-3,7104382
4667;Centro deportivo;Pública;Público;Ayuntamiento de Madrid ;Polideportivo Aluche;Avenida;Las Aguilas;14;;28044;10. Latina;40,3828314;-3,7725451
8936;Centro educativo;Pública;Público;Comunidad de Madrid ;CEPA CID CAMPEADOR;Calle;Anselmo Lorenzo;12;;28044;10. Latina;40,3817825;-3,770634
891;Centro deportivo;Privada;Privado;Viva Gym;Gimnasio Viva Gym;Calle;Conde de Miranda;1;;28005;1. Centro;40,4148883;-3,7092372
8933;Centro educativo;Pública;Público;Comunidad de Madrid ;UFIL Cid Campeador;Calle;Anselmo Lorenzo ;12;;28044;10. Latina;40,3819061;-3,7701955
7672;Transportes-Metro;Pública;Público;Consorcio Transportes Madrid;Metro - Estación Anton Martin;Plaza;Anton Martin;SN;;28014;1. Centro;40,4124425;-3,6994448
3067;Otro establecimiento administración pública;Pública;Público;Comunidad de Madrid;Casa Museo Lope de Vega;Calle;Cervantes ;11;;28014;1. Centro;40,4143346;-3,6974526
9791;Centro educativo;Pública;Público;Comunidad de Madrid ;Colegio Jovellanos;Calle;Monroy;34;;28044;10. Latina;40,3794172;-3,7826037
5672;Centro educativo;Pública;Público;Centro concertado ;Colegio Enriqueta Aymer;Calle;Mirabel;38;;28044;10. Latina;40,3791718;-3,7802715
;Otro;Privada;Público;Real Academia de la Historia;Real Academia de la Historia;Calle;Leon ;21;;28014;1. Centro;40,4134953;-3,6990593
6121;Centro educativo;Privada;Privado;Privado concertado;Escuela infantil Adela Abrines;Calle;Garrovillas;4;;28044;10. Latina;40,3797199;-3,7791376
8934;Centro educativo;Pública;Público;Comunidad de Madrid ;IES MARIA DE MOLINA;Calle;Mirabel ;22;;28044;10. Latina;40,3802299;-3,7806879
40;Otro establecimiento administración pública;Pública;Público;centro ocupacional;centro ocupacional las victorias Afanias;Calle;FRAY JUNIPERO SERRA;27-29;;28039;9. Moncloa;40,464471;-3,700387
826;Hotel, hostal, alojamiento;Privada;Público;Hoteles IBIS;Hotel IBIS Styles Prado;Calle;Prado;11;;28014;1. Centro;40,4147543;-3,6990452
468;Centro educativo;Privada;Público;Santa Barbara ;Centro educativo Santa Barbara;Plaza;De la Paja;4;;28005;1. Centro;40,4126429;-3,7114997
4665;Transportes-Renfe;Pública;Público;Adif;Renfe las Aguilas;Avenida;Las aguilas;0;;28044;10. Latina;40,3809575;-3,7802735
487;Centro educativo;Pública;Público;CENTRO EDUCATIVO;"COLEGIO ""LAS VICTORIAS""";Calle;muller;25;;28039;9. Moncloa;40,464033;-3,699241
1178;Centro residencial de uso público;Pública;Público;CENTRO DE DIA;CENTRO DE DIA MUNICIPAL ALMOROX;Calle;almorox;5;s/n , enfrente del 5;28039;9. Moncloa;40,464081;-3,7119
9255;Centro educativo;Pública;Público;Comunidad de Madrid ;CEIP ALCALDE DE MOstoles;Calle;Aldeanueva de la vera;9;;28044;10. Latina;40,3800036;-3,7764742
9155;Centro educativo;Pública;Público;Comunidad de Madrid ;Colegio san Ildefonso ;Calle;Alfonso VI;1;;28005;1. Centro;40,4129222;-3,7119664
9254;Centro educativo;Pública;Público;Comunidad de Madrid ;CO ALCALDE DE MOSTOLES;Calle;Aldeanueva de la vera;9;;28044;10. Latina;40,3800036;-3,7764742
6487;Transportes-Metro;Pública;Público;metro valdezarza;metro valdezarza;Calle;san restituto;72;;28039;9. Moncloa;40,465063;-3,716295
9257;Centro educativo;Pública;Público;centro educativo;instituto nuestra señora de la almudena;Plaza;de la remonta;17;;28039;9. Moncloa;40,464097;-3,698349
9160;Centro educativo;Pública;Público;Comunidad de Madrid ;CEIP MANUEL BARTOLOME COSSIO;Calle;Jose de Cadalso;19;;28044;10. Latina;40,3814193;-3,7717072
9356;Centro educativo;Pública;Público;centro educativo;colegio daniel vazquez diaz;Calle;armenteros;46;;28039;9. Moncloa;40,464769;-3,713298
1843;Centro educativo;Privada;Público;Colegio Sagrado Corazón ;Colegio Sagrado Corazón ;Calle;San Pedro;14;;28005;1. Centro;40,411766;-3,7133796
;Otro establecimiento administración pública;Pública;Público;Ayuntamiento de Madrid ;ILAB International Lab;Calle;Bailen;41;;28005;1. Centro;40,4120037;-3,7137789
825;Hotel, hostal, alojamiento;Privada;Público;Catalonia Hotels;Hotel Catalonia Las Cortes;Camino;Prado ;6;;28014;1. Centro;40,4146665;-3,6994804
9159;Centro educativo;Pública;Público;Comunidad Madrid ;CEIP Manuel Bartolomé Cossio educación infantil ;Calle;Rafael Finat ;46B;Calle peatonal detrás De la Iglesia ;28044;10. Latina;40,3795053;-3,7712737
9423;Centro educativo;Pública;Público;centro educativo;"conservatorio ""joaquin turina""";Calle;ceuta;18;;28039;9. Moncloa;40,46218;-3,698665
9683;Centro educativo;Pública;Público;centro educativo;colegio juan ramon jimenez;Calle;marques de viana;58;;28039;9. Moncloa;40,463228;-3,703047
;Hotel, hostal, alojamiento;Privada;Público;Vincci Hoteles;Hotel Vincci Soho;Calle;Prado ;18;Tambien tiene puerta a León 1;28014;1. Centro;40,4148916;-3,6884786
;Centro de trabajo (no administración pública);Privada;Público;Organización Nacional de Ciegos Españoles;ONCE- Oficinas Dirección General ;Calle;Prado;24;;28014;1. Centro;40,4151466;-3,6977125
9509;Centro educativo;Pública;Público;Ayuntamiento de Madrid ;Colegio Vázquez de Mella ;Calle;Bailen;18;Entrada por calle Yeseros;28005;1. Centro;40,4123693;-3,7139646
;Hotel, hostal, alojamiento;Privada;Público;Derby Hotels;Hotel Villareal;Plaza;De las Cortes ;10;;28014;1. Centro;40,4155012;-3,6970191
5637;Otro establecimiento administración pública;Pública;Público;Ayuntamiento de Madrid ;Museo San Isidro ;Plaza;De San Andrés ;1;;28005;1. Centro;40,4119447;-3,7107976
1593;Centro de trabajo (no administración pública);Pública;Privado;AECOM;AECOM;Calle;Alfonso XII ;62;Planta 5;28014;3. Retiro;40,40842671;-3,688915568
1596;Centro de trabajo (no administración pública);Pública;Privado;Edificio alfonso xii 62 recepción ;Recepcion alfonso xii 62;Calle;Alfonso XII;62;;28014;3. Retiro;40,40842678;-3,688903784
5650;Otro establecimiento administración pública;Pública;Público;Consorcio de seguros;Edificio cubik;Calle;Hernani;59;;28020;6. Tetuán;40,44822801;-3,698024655
3029;Otro establecimiento administración pública;Pública;Público;Comunidad de Madrid ;Agencia de vivienda social de la comunidad de madrid;Calle;Basilica;23;;28020;6. Tetuán;40,44909559;-3,69757372
1594;Centro educativo;Pública;Público;ETS CAMINOS Y PUERTOS U.P. Madrid;Universidad Ingeniería Civil;Calle;ALFONSO XII ;3;Recepción ;28014;3. Retiro;40,4073338;-3,686358796
1595;Otro establecimiento administración pública;Pública;Público;Museo antropología ;Museo antropología ;Calle;Alfonso XII ;68;Hall;28014;3. Retiro;40,40790435;-3,688886671
;Centro de trabajo (no administración pública);Privada;Privado;Edificio usos múltiples ;Edifico oficinas;Calle;Cardenal Marcelo spinola;2;;28016;5. Chamartín;40,46714197;-3,671479426
1967;Centro de trabajo (no administración pública);Privada;Público;Mutua Madrileña;Edificio Alfredo Mahou;Plaza;Manuel Gómez Moreno;2;;28020;6. Tetuán;40,44862993;-3,694113694
4376;Otro establecimiento administración pública;Pública;Público;Centro de Emergencia Temporal La Caracola;Centro de Emergencia Temporal La Caracola ;Avenida;Del Mayorazgo ;1;;28051;18. Villa de Vallecas;40,3733713;-3,6368887
;Centro de trabajo (no administración pública);Privada;Privado;Empresa usos multilples;Edificio oficinas ;Calle;Cardenal Marcelo spinola;4;;28016;5. Chamartín;40,4667791;-3,671633
;Centro de trabajo (no administración pública);Privada;Privado;Empresa usos multilples;Edificio oficinas;Calle;Cardenal Marcelo spinola;8;;28016;5. Chamartín;40,4669577;-3,6698342
;Centro de trabajo (no administración pública);Privada;Privado;Empresa usos multilples;Edificio oficinas ;Calle;Cardenal Marcelo spinola ;14;;28016;5. Chamartín;40,4672022;-3,6705094
1773;Otro;Privada;Público;Sumamente;Sumamente;Calle;Andrés Torrejón;8;;28014;3. Retiro;40,4068098;-3,682040079
1879;Centro educativo;Privada;Privado;Colegio cardenal spinola ;Colegio cardenal spinola;Calle;Cardenal Marcelo spinola;34;;28016;5. Chamartín;40,46783767;-3,671132478
4576;Otro establecimiento administración pública;Pública;Público;FÁBRICA DE TAPICES MADRID;Fábrica Tapices;Calle;Fuenterrabía;2;;28014;3. Retiro;40,40605945;-3,682480338
;Centro de trabajo (no administración pública);Privada;Privado;Edificio usos multiples;Edificio oficinas ;Calle;Cardenal Marcelo spinola;42;;28016;5. Chamartín;40,4682806;-3,6705055
8946;Centro educativo;Pública;Público;Colegio San Isidoro;Colegio San Isidoro;Calle;Fuenterrabía ;15;;28014;3. Retiro;40,40654371;-3,681330281
6339;Centro educativo;Privada;Privado;Fundación síndrome de down;Fundación síndrome down;Calle;Caídos de la división azul ;15;;28016;5. Chamartín;40,46701772;-3,672704947
6512;Centro educativo;Privada;Privado;Colegio Nueva Castilla Zazuar ;Colegio Nueva Castilla Zazuar;Calle;De Mazateron;12;;28051;18. Villa de Vallecas;40,3762759;-3,6072556
6822;Centro de trabajo (no administración pública);Privada;Privado;Edificio usos multilples;Edifico oficinas;Avenida;Pío XII;44;;28016;5. Chamartín;40,46737119;-3,673888055
7234;Hotel, hostal, alojamiento;Privada;Privado;Hotel ilunion;Hotel ilunion Pío XII;Avenida;Pío XII;77;;28016;5. Chamartín;40,46978511;-3,673971165
1256;Centro de trabajo (no administración pública);Privada;Público;Aneka;Edificio Orense 11 planta 7;Calle;Orense;11;;28020;6. Tetuán;40,44834075;-3,695761666
3717;Hotel, hostal, alojamiento;Privada;Público;Hotel Santos;Recepción Hotel Santos;Paseo;Reina Cristina ;7;Back Recepción ;28014;3. Retiro;40,40697477;-3,683090632
